game_date,shirt_no,player_name,on_for,off_for
1995-05-17,9,Chris Malkin,,12.0
1995-05-17,11,Pat Nevin,,14.0
1995-08-12,2,Gary Stevens,,14.0
1995-08-12,5,Shaun Garnett,,12.0
1995-08-12,12,Ian Thomas-Moore,5.0,
1995-08-12,14,Steve Mungall,2.0,
1995-08-26,10,Kenny Irons,,12.0
1995-08-26,12,Ian Thomas-Moore,10.0,
1995-09-09,11,Johnny Morrissey,,14.0
1995-09-09,14,Gary Stevens,11.0,
1995-09-16,12,Ian Thomas-Moore,6.0,
1995-09-16,2,Gary Stevens,,14.0
1995-09-16,6,Liam O'Brien,,12.0
1995-09-16,14,Gary Jones,2.0,
1995-09-19,12,Ian Thomas-Moore,7.0,
1995-09-19,7,Johnny Morrissey,,12.0
1995-09-23,14,Jon Kenworthy,8.0,
1995-09-23,12,Ian Thomas-Moore,5.0,
1995-09-23,8,John Aldridge,,14.0
1995-09-23,5,Shaun Garnett,,12.0
1995-09-30,2,Gary Stevens,,12.0
1995-09-30,11,Pat Nevin,,14.0
1995-09-30,12,Ian Thomas-Moore,2.0,
1995-09-30,14,Jon Kenworthy,11.0,
1995-10-07,9,Gary Bennett,,12.0
1995-10-07,12,Ian Thomas-Moore,9.0,
1995-10-14,8,John Aldridge,,12.0
1995-10-14,12,Graham Branch,8.0,
1995-10-24,9,Gary Bennett,,12.0
1995-10-24,12,Graham Branch,9.0,
1995-11-08,14,Graham Branch,9.0,
1995-11-08,9,Gary Bennett,,14.0
1995-11-19,10,Ian Thomas-Moore,,12.0
1995-11-19,12,Graham Branch,10.0,
1995-11-22,2,Gary Stevens,,14.0
1995-11-22,14,Kenny Irons,2.0,
1995-11-25,2,Kenny Irons,,14.0
1995-11-25,11,Pat Nevin,,12.0
1995-11-25,12,Graham Branch,11.0,
1995-11-25,14,Alan Rogers,2.0,
1995-12-02,5,Shaun Garnett,,14.0
1995-12-02,9,Gary Bennett,,12.0
1995-12-02,12,Graham Branch,9.0,
1995-12-02,14,Liam O'Brien,5.0,
1995-12-09,14,Johnny Morrissey,8.0,
1995-12-09,8,Graham Branch,,14.0
1995-12-09,6,Gary Jones,,12.0
1995-12-09,12,Liam O'Brien,6.0,
1995-12-16,10,Ian Thomas-Moore,,12.0
1995-12-16,11,Pat Nevin,,14.0
1995-12-16,12,Liam O'Brien,10.0,
1995-12-16,14,Kenny Irons,11.0,
1995-12-26,9,Gary Bennett,,14.0
1995-12-26,14,Johnny Morrissey,9.0,
1996-01-01,11,Pat Nevin,,14.0
1996-01-01,14,Johnny Morrissey,11.0,
1996-01-06,12,Liam O'Brien,6.0,
1996-01-06,6,Gary Jones,,12.0
1996-01-13,14,Steve Mungall,11.0,
1996-01-13,12,Gary Jones,10.0,
1996-01-13,11,Graham Branch,,14.0
1996-01-13,10,Kenny Irons,,12.0
1996-01-20,10,Dave Higgins,,14.0
1996-01-20,14,Graham Branch,10.0,
1996-01-30,14,Graham Branch,11.0,
1996-01-30,6,Liam O'Brien,,12.0
1996-01-30,11,Pat Nevin,,14.0
1996-01-30,12,Steve Mungall,6.0,
1996-02-03,7,Steve Mungall,,14.0
1996-02-03,12,Graham Branch,6.0,
1996-02-03,6,Liam O'Brien,,12.0
1996-02-03,14,Alan Mahon,7.0,
1996-02-10,14,Alan Mahon,10.0,
1996-02-10,12,Graham Branch,11.0,
1996-02-10,13,Johnny Morrissey,3.0,
1996-02-10,10,Kenny Irons,,14.0
1996-02-10,3,Tony Thomas,,13.0
1996-02-10,11,Pat Nevin,,12.0
1996-02-17,4,John McGreal,,13.0
1996-02-17,13,Shaun Garnett,4.0,
1996-02-20,11,Graham Branch,,13.0
1996-02-20,13,Johnny Morrissey,11.0,
1996-02-24,5,Shaun Garnett,,12.0
1996-02-24,6,Liam O'Brien,,14.0
1996-02-24,9,Gary Bennett,,13.0
1996-02-24,12,Steve Mungall,5.0,
1996-02-24,13,Johnny Morrissey,9.0,
1996-02-24,14,Gary Jones,6.0,
1996-03-03,14,Gary Bennett,11.0,
1996-03-03,13,Dave Higgins,4.0,
1996-03-03,12,Kenny Irons,6.0,
1996-03-03,6,Paul Cook,,12.0
1996-03-03,4,Alan Rogers,,13.0
1996-03-03,11,Graham Branch,,14.0
1996-03-09,2,Gary Stevens,,12.0
1996-03-09,11,Graham Branch,,13.0
1996-03-09,12,Kenny Irons,2.0,
1996-03-09,13,Johnny Morrissey,11.0,
1996-03-12,11,Graham Branch,,14.0
1996-03-12,14,Gary Bennett,11.0,
1996-03-16,9,Pat Nevin,,12.0
1996-03-16,11,Graham Branch,,14.0
1996-03-16,12,Kenny Irons,9.0,
1996-03-16,14,Gary Bennett,11.0,
1996-03-23,13,Johnny Morrissey,3.0,
1996-03-23,12,Kenny Irons,9.0,
1996-03-23,9,Pat Nevin,,12.0
1996-03-23,3,Tony Thomas,,13.0
1996-03-30,3,Kenny Irons,,12.0
1996-03-30,12,Graham Branch,3.0,
1996-04-02,6,Paul Cook,,12.0
1996-04-02,11,Graham Branch,,14.0
1996-04-02,12,Kenny Irons,6.0,
1996-04-02,14,Gary Jones,11.0,
1996-04-06,3,Kenny Irons,,14.0
1996-04-06,14,Graham Branch,3.0,
1996-04-08,11,Graham Branch,,13.0
1996-04-08,13,Jon Kenworthy,11.0,
1996-04-13,12,Liam O'Brien,11.0,
1996-04-13,14,Gary Jones,8.0,
1996-04-13,13,Jon Kenworthy,7.0,
1996-04-13,8,John Aldridge,,14.0
1996-04-13,7,Johnny Morrissey,,13.0
1996-04-13,11,Kenny Irons,,12.0
1996-04-17,3,Alan Rogers,,14.0
1996-04-17,7,Johnny Morrissey,,13.0
1996-04-17,13,Pat Nevin,7.0,
1996-04-17,14,Alan Morgan,3.0,
1996-04-20,14,Alan Morgan,11.0,
1996-04-20,8,John Aldridge,,13.0
1996-04-20,11,Kenny Irons,,14.0
1996-04-20,13,Gary Jones,8.0,
1996-04-27,9,Pat Nevin,,14.0
1996-04-27,13,Ian Thomas-Moore,8.0,
1996-04-27,8,John Aldridge,,13.0
1996-04-27,14,Alan Morgan,9.0,
1996-04-30,14,Alan Morgan,3.0,
1996-04-30,13,Ian Thomas-Moore,8.0,
1996-04-30,8,John Aldridge,,13.0
1996-04-30,3,Alan Rogers,,14.0
1996-05-05,11,Kenny Irons,,12.0
1996-05-05,12,Ian Thomas-Moore,11.0,
1996-08-17,7,Johnny Morrissey,,12.0
1996-08-17,8,John Aldridge,,14.0
1996-08-17,10,Kenny Irons,,13.0
1996-08-17,12,Pat Nevin,7.0,
1996-08-17,13,Ged Brannan,10.0,
1996-08-17,14,Ian Thomas-Moore,8.0,
1996-08-21,10,Kenny Irons,,13.0
1996-08-21,11,Ivano Bonetti,,12.0
1996-08-21,12,Graham Branch,11.0,
1996-08-21,13,Ged Brannan,10.0,
1996-08-23,14,Ian Thomas-Moore,4.0,
1996-08-23,13,Ged Brannan,3.0,
1996-08-23,12,Graham Branch,11.0,
1996-08-23,3,Alan Rogers,,13.0
1996-08-23,4,John McGreal,,14.0
1996-08-23,11,Ivano Bonetti,,12.0
1996-08-27,6,Alan Mahon,,12.0
1996-08-27,7,Johnny Morrissey,,13.0
1996-08-27,12,Alan Morgan,6.0,
1996-08-27,13,Pat Nevin,7.0,
1996-08-31,13,Pat Nevin,7.0,
1996-08-31,2,Gary Stevens,,12.0
1996-08-31,7,Johnny Morrissey,,13.0
1996-08-31,12,Tony Thomas,2.0,
1996-09-03,13,Ian Thomas-Moore,10.0,
1996-09-03,12,Alan Mahon,6.0,
1996-09-03,6,Liam O'Brien,,12.0
1996-09-03,10,Kenny Irons,,13.0
1996-09-07,8,John Aldridge,,12.0
1996-09-07,10,Kenny Irons,,13.0
1996-09-07,12,Ian Thomas-Moore,8.0,
1996-09-07,13,Gary Jones,10.0,
1996-09-10,7,Johnny Morrissey,,14.0
1996-09-10,8,John Aldridge,,12.0
1996-09-10,12,Ian Thomas-Moore,8.0,
1996-09-10,14,Tony Thomas,7.0,
1996-09-14,14,Ivano Bonetti,6.0,
1996-09-14,6,Liam O'Brien,,14.0
1996-09-14,9,Paul Cook,,13.0
1996-09-14,13,Gary Jones,9.0,
1996-09-17,12,John McGreal,11.0,
1996-09-17,11,Graham Branch,,12.0
1996-09-21,6,Liam O'Brien,,12.0
1996-09-21,12,Alan Mahon,6.0,
1996-09-24,4,Dave Higgins,,14.0
1996-09-24,7,Johnny Morrissey,,12.0
1996-09-24,9,Paul Cook,,13.0
1996-09-24,12,Kenny Irons,7.0,
1996-09-24,13,Gary Jones,9.0,
1996-09-24,14,Alan Mahon,4.0,
1996-09-28,8,John Aldridge,,13.0
1996-09-28,10,Graham Branch,,12.0
1996-09-28,12,Johnny Morrissey,10.0,
1996-09-28,13,Gary Jones,8.0,
1996-10-01,13,Gary Jones,6.0,
1996-10-01,12,Johnny Morrissey,10.0,
1996-10-01,6,Liam O'Brien,,13.0
1996-10-01,10,Graham Branch,,12.0
1996-10-04,4,Andy Thorn,,13.0
1996-10-04,13,Gary Jones,4.0,
1996-10-12,3,Alan Rogers,,13.0
1996-10-12,7,Kenny Irons,,14.0
1996-10-12,10,Graham Branch,,12.0
1996-10-12,12,Johnny Morrissey,10.0,
1996-10-12,13,Gary Jones,3.0,
1996-10-12,14,Paul Cook,7.0,
1996-10-15,14,Alan Mahon,9.0,
1996-10-15,13,Gary Jones,4.0,
1996-10-15,12,Johnny Morrissey,10.0,
1996-10-15,10,Graham Branch,,12.0
1996-10-15,9,Paul Cook,,14.0
1996-10-15,4,Andy Thorn,,13.0
1996-10-20,7,Johnny Morrissey,,12.0
1996-10-20,9,Kenny Irons,,14.0
1996-10-20,11,Ivano Bonetti,,13.0
1996-10-20,12,Paul Cook,7.0,
1996-10-20,13,Pat Nevin,11.0,
1996-10-20,14,Alan Mahon,9.0,
1996-10-26,9,Gary Jones,,12.0
1996-10-26,12,John Aldridge,9.0,
1996-10-29,14,Ivano Bonetti,11.0,
1996-10-29,12,John Aldridge,9.0,
1996-10-29,9,Gary Jones,,12.0
1996-10-29,11,Alan Mahon,,14.0
1996-11-02,14,Ivano Bonetti,6.0,
1996-11-02,13,Dave Higgins,4.0,
1996-11-02,12,John Aldridge,8.0,
1996-11-02,4,Andy Thorn,,13.0
1996-11-02,6,Liam O'Brien,,14.0
1996-11-02,8,Ian Thomas-Moore,,12.0
1996-11-15,10,Tony Thomas,,12.0
1996-11-15,11,Alan Mahon,,13.0
1996-11-15,12,Graham Branch,10.0,
1996-11-15,13,Kenny Irons,11.0,
1996-11-23,14,Gary Jones,8.0,
1996-11-23,13,Pat Nevin,10.0,
1996-11-23,12,Kenny Irons,7.0,
1996-11-23,8,John Aldridge,,14.0
1996-11-23,7,Ged Brannan,,12.0
1996-11-23,10,Ian Thomas-Moore,,13.0
1996-11-30,3,Alan Rogers,,12.0
1996-11-30,10,Ian Thomas-Moore,,13.0
1996-11-30,11,Paul Cook,,14.0
1996-11-30,12,Kenny Irons,3.0,
1996-11-30,13,Pat Nevin,10.0,
1996-11-30,14,Alan Mahon,11.0,
1996-12-03,13,Gary Jones,10.0,
1996-12-03,12,Kenny Irons,3.0,
1996-12-03,14,Paul Cook,11.0,
1996-12-03,10,Pat Nevin,,13.0
1996-12-03,3,Alan Rogers,,12.0
1996-12-03,11,Alan Mahon,,14.0
1996-12-07,12,Johnny Morrissey,3.0,
1996-12-07,13,Gary Jones,10.0,
1996-12-07,3,Kenny Irons,,12.0
1996-12-07,10,Pat Nevin,,13.0
1996-12-14,7,Johnny Morrissey,,14.0
1996-12-14,10,Kenny Irons,,12.0
1996-12-14,11,Graham Branch,,13.0
1996-12-14,12,Gary Jones,10.0,
1996-12-14,13,Pat Nevin,11.0,
1996-12-14,14,Alan Mahon,7.0,
1996-12-21,14,Kenny Irons,9.0,
1996-12-21,13,John Aldridge,8.0,
1996-12-21,12,Johnny Morrissey,6.0,
1996-12-21,6,Liam O'Brien,,12.0
1996-12-21,8,Graham Branch,,13.0
1996-12-21,9,Tony Thomas,,14.0
1996-12-26,13,Pat Nevin,11.0,
1996-12-26,14,Johnny Morrissey,6.0,
1996-12-26,12,Graham Branch,10.0,
1996-12-26,6,Liam O'Brien,,14.0
1996-12-26,10,Ian Thomas-Moore,,12.0
1996-12-26,11,Alan Mahon,,13.0
1997-01-01,1,Danny Coyne,,14.0
1997-01-01,6,Liam O'Brien,,12.0
1997-01-01,8,John Aldridge,,13.0
1997-01-01,12,Graham Branch,6.0,
1997-01-01,13,Ian Thomas-Moore,8.0,
1997-01-01,14,Alan Mahon,1.0,
1997-01-10,13,Ian Thomas-Moore,8.0,
1997-01-10,14,Kenny Irons,6.0,
1997-01-10,12,Graham Branch,10.0,
1997-01-10,8,John Aldridge,,13.0
1997-01-10,6,Liam O'Brien,,14.0
1997-01-10,10,Johnny Morrissey,,12.0
1997-01-14,3,Tony Thomas,,14.0
1997-01-14,6,Liam O'Brien,,13.0
1997-01-14,10,Johnny Morrissey,,12.0
1997-01-14,12,Graham Branch,10.0,
1997-01-14,13,Ian Thomas-Moore,6.0,
1997-01-14,14,Kenny Irons,3.0,
1997-01-18,13,Ian Thomas-Moore,10.0,
1997-01-18,14,Kenny Irons,6.0,
1997-01-18,12,Alan Rogers,11.0,
1997-01-18,10,Johnny Morrissey,,13.0
1997-01-18,6,Liam O'Brien,,14.0
1997-01-18,11,Pat Nevin,,12.0
1997-01-28,7,Ged Brannan,,13.0
1997-01-28,10,Graham Branch,,14.0
1997-01-28,11,Pat Nevin,,12.0
1997-01-28,12,Alan Rogers,11.0,
1997-01-28,13,Gary Jones,7.0,
1997-01-28,14,Ivano Bonetti,10.0,
1997-02-01,12,Alan Rogers,2.0,
1997-02-01,2,Gary Stevens,,12.0
1997-02-01,11,Pat Nevin,,13.0
1997-02-01,13,Gary Jones,11.0,
1997-02-07,13,Gary Jones,10.0,
1997-02-07,12,Ged Brannan,6.0,
1997-02-07,14,Pat Nevin,2.0,
1997-02-07,6,Kenny Irons,,12.0
1997-02-07,2,Gary Stevens,,14.0
1997-02-07,10,Graham Branch,,13.0
1997-02-22,6,Liam O'Brien,,14.0
1997-02-22,9,Graham Branch,,12.0
1997-02-22,11,Pat Nevin,,13.0
1997-02-22,12,John Aldridge,9.0,
1997-02-22,13,Gary Jones,11.0,
1997-02-22,14,Alan Mahon,6.0,
1997-02-28,9,Graham Branch,,14.0
1997-02-28,10,Kenny Irons,,12.0
1997-02-28,12,John Aldridge,10.0,
1997-02-28,14,Alan Mahon,9.0,
1997-03-04,13,Gary Jones,8.0,
1997-03-04,12,Graham Branch,11.0,
1997-03-04,8,John Aldridge,,13.0
1997-03-04,11,Pat Nevin,,12.0
1997-03-08,5,Andy Thorn,,13.0
1997-03-08,8,John Aldridge,,14.0
1997-03-08,9,Ian Thomas-Moore,,12.0
1997-03-08,12,Graham Branch,9.0,
1997-03-08,13,Gary Jones,5.0,
1997-03-08,14,Paul Cook,8.0,
1997-03-15,7,Graham Branch,,13.0
1997-03-15,12,Johnny Morrissey,13.0,
1997-03-15,13,Pat Nevin,7.0,12.0
1997-03-18,13,Johnny Morrissey,11.0,
1997-03-18,12,John Aldridge,7.0,
1997-03-18,14,Dave Challinor,5.0,
1997-03-18,7,Graham Branch,,12.0
1997-03-18,5,Dave Higgins,,14.0
1997-03-18,11,Alan Mahon,,13.0
1997-03-22,7,Johnny Morrissey,,12.0
1997-03-22,11,Paul Cook,,13.0
1997-03-22,12,Graham Branch,7.0,
1997-03-22,13,Alan Mahon,11.0,
1997-03-28,13,Paul Cook,8.0,
1997-03-28,12,Graham Branch,11.0,
1997-03-28,11,Lee Jones,,12.0
1997-03-28,8,John Aldridge,,13.0
1997-03-31,7,Johnny Morrissey,,12.0
1997-03-31,10,Kenny Irons,,14.0
1997-03-31,12,Graham Branch,7.0,
1997-03-31,14,John Aldridge,10.0,
1997-04-04,14,Alan Mahon,10.0,
1997-04-04,13,Paul Cook,7.0,
1997-04-04,12,Graham Branch,8.0,
1997-04-04,8,John Aldridge,,12.0
1997-04-04,7,Johnny Morrissey,,13.0
1997-04-04,10,Kenny Irons,,14.0
1997-04-12,2,Tony Thomas,,13.0
1997-04-12,5,Andy Thorn,,12.0
1997-04-12,7,Johnny Morrissey,,14.0
1997-04-12,12,John Aldridge,5.0,
1997-04-12,13,Alan Mahon,2.0,
1997-04-12,14,Graham Branch,7.0,
1997-04-15,7,Johnny Morrissey,,12.0
1997-04-15,12,John Aldridge,7.0,
1997-04-19,14,Graham Branch,6.0,
1997-04-19,6,Liam O'Brien,,14.0
1997-04-19,7,Johnny Morrissey,,12.0
1997-04-19,12,John Aldridge,7.0,
1997-04-26,13,Pat Nevin,7.0,
1997-04-26,7,Johnny Morrissey,,13.0
1997-05-04,9,Alan Mahon,,12.0
1997-05-04,12,Johnny Morrissey,9.0,
1997-08-09,6,Liam O'Brien,,12.0
1997-08-09,7,Graham Branch,,14.0
1997-08-09,8,Paul Cook,,13.0
1997-08-09,12,John Aldridge,6.0,
1997-08-09,13,Kenny Irons,8.0,
1997-08-09,14,Johnny Morrissey,7.0,
1997-08-12,6,Liam O'Brien,,14.0
1997-08-12,8,Paul Cook,,13.0
1997-08-12,13,Alan Morgan,8.0,
1997-08-12,14,Kenny Irons,6.0,
1997-08-15,14,Kenny Irons,6.0,
1997-08-15,13,Graham Branch,7.0,
1997-08-15,12,John Aldridge,9.0,
1997-08-15,9,David Kelly,,12.0
1997-08-15,7,Johnny Morrissey,,13.0
1997-08-15,6,Liam O'Brien,,14.0
1997-08-22,7,Johnny Morrissey,,14.0
1997-08-22,11,Lee Jones,,13.0
1997-08-22,13,Graham Branch,11.0,
1997-08-22,14,Kenny Irons,7.0,
1997-08-26,7,Johnny Morrissey,,13.0
1997-08-26,8,Paul Cook,,14.0
1997-08-26,13,Graham Branch,7.0,
1997-08-26,14,Kenny Irons,8.0,
1997-08-30,14,Kenny Irons,5.0,
1997-08-30,13,Graham Branch,7.0,
1997-08-30,12,John Aldridge,9.0,
1997-08-30,9,David Kelly,,12.0
1997-08-30,7,Johnny Morrissey,,13.0
1997-08-30,5,Andy Thorn,,14.0
1997-09-02,2,Gary Stevens,,12.0
1997-09-02,6,Liam O'Brien,,13.0
1997-09-02,12,John Aldridge,2.0,
1997-09-02,13,Kenny Irons,6.0,
1997-09-07,2,Gary Stevens,,13.0
1997-09-07,6,Kenny Irons,,14.0
1997-09-07,10,Alan Morgan,,12.0
1997-09-07,12,Liam O'Brien,10.0,
1997-09-07,13,Dave Challinor,2.0,
1997-09-07,14,Johnny Morrissey,6.0,
1997-09-13,13,Graham Branch,7.0,
1997-09-13,7,Johnny Morrissey,,13.0
1997-09-16,6,Liam O'Brien,,12.0
1997-09-16,7,Johnny Morrissey,,13.0
1997-09-16,10,Gary Jones,,14.0
1997-09-16,12,Alan Mahon,6.0,
1997-09-16,13,Graham Branch,7.0,
1997-09-16,14,Kenny Irons,10.0,
1997-09-20,2,Gary Stevens,,14.0
1997-09-20,7,Johnny Morrissey,,13.0
1997-09-20,8,Paul Cook,,12.0
1997-09-20,12,Alan Mahon,8.0,
1997-09-20,13,Graham Branch,7.0,
1997-09-20,14,Alan Morgan,2.0,
1997-09-23,14,Alan Morgan,6.0,
1997-09-23,13,Graham Branch,11.0,
1997-09-23,12,Alan Mahon,7.0,
1997-09-23,11,Lee Jones,,13.0
1997-09-23,7,Johnny Morrissey,,12.0
1997-09-23,6,Liam O'Brien,,14.0
1997-09-27,2,Gary Stevens,,13.0
1997-09-27,6,Liam O'Brien,,14.0
1997-09-27,13,Alan Mahon,2.0,
1997-09-27,14,Kenny Irons,6.0,
1997-10-04,5,Dave Challinor,,13.0
1997-10-04,8,Graham Branch,,14.0
1997-10-04,11,Lee Jones,,12.0
1997-10-04,12,John Aldridge,11.0,
1997-10-04,13,Alan Morgan,5.0,
1997-10-04,14,Alan Mahon,8.0,
1997-10-14,14,Alan Mahon,11.0,
1997-10-14,12,Liam O'Brien,4.0,
1997-10-14,11,Lee Jones,,14.0
1997-10-14,4,John McGreal,,12.0
1997-10-18,8,Alan Mahon,,13.0
1997-10-18,9,David Kelly,,14.0
1997-10-18,13,Kevin McIntyre,8.0,
1997-10-18,14,Graham Branch,9.0,
1997-10-22,7,Johnny Morrissey,,14.0
1997-10-22,8,Alan Mahon,,12.0
1997-10-22,12,Liam O'Brien,8.0,
1997-10-22,14,Andy Parkinson,7.0,
1997-10-25,3,Andy Thompson,,13.0
1997-10-25,7,Johnny Morrissey,,14.0
1997-10-25,13,Kevin McIntyre,3.0,
1997-10-25,14,Alan Mahon,7.0,
1997-11-01,14,Micky Mellon,6.0,
1997-11-01,6,Kenny Irons,,14.0
1997-11-08,5,Andy Thorn,,13.0
1997-11-08,8,Graham Branch,,12.0
1997-11-08,10,Gary Jones,,14.0
1997-11-08,12,Johnny Morrissey,8.0,
1997-11-08,13,Dave Challinor,5.0,
1997-11-08,14,Alan Mahon,10.0,
1997-11-15,6,Kenny Irons,,14.0
1997-11-15,8,John Aldridge,,12.0
1997-11-15,12,Johnny Morrissey,8.0,
1997-11-15,14,Alan Mahon,6.0,
1997-11-22,14,Gary Jones,8.0,
1997-11-22,13,Alan Mahon,11.0,
1997-11-22,12,Johnny Morrissey,4.0,
1997-11-22,8,John Aldridge,,14.0
1997-11-22,4,John McGreal,,12.0
1997-11-22,11,Lee Jones,,13.0
1997-11-29,5,Andy Thorn,,13.0
1997-11-29,6,Kenny Irons,,14.0
1997-11-29,8,John Aldridge,,12.0
1997-11-29,12,Johnny Morrissey,8.0,
1997-11-29,13,Dave Challinor,5.0,
1997-11-29,14,Gary Jones,6.0,
1997-12-06,2,Gary Stevens,,12.0
1997-12-06,11,Lee Jones,,13.0
1997-12-06,12,John Aldridge,2.0,
1997-12-06,13,Alan Mahon,11.0,
1997-12-13,10,Liam O'Brien,,12.0
1997-12-13,12,Andy Parkinson,10.0,
1997-12-20,13,Dave Challinor,5.0,
1997-12-20,12,John Aldridge,10.0,
1997-12-20,10,Micky Mellon,,12.0
1997-12-20,5,Andy Thorn,,13.0
1997-12-26,6,Kenny Irons,,12.0
1997-12-26,12,Johnny Morrissey,6.0,
1998-01-09,2,Gary Stevens,,14.0
1998-01-09,8,John Aldridge,,13.0
1998-01-09,13,Andy Parkinson,8.0,
1998-01-09,14,Gary Jones,2.0,
1998-01-13,5,Andy Thorn,,16.0
1998-01-13,8,Andy Parkinson,,14.0
1998-01-13,11,Micky Mellon,,15.0
1998-01-13,14,Johnny Morrissey,8.0,
1998-01-13,15,Alan Mahon,11.0,
1998-01-13,16,Clint Hill,5.0,
1998-01-17,14,Andy Parkinson,8.0,
1998-01-17,8,John Aldridge,,14.0
1998-01-31,2,Alan Morgan,,12.0
1998-01-31,8,Micky Mellon,,13.0
1998-01-31,11,Lee Jones,,14.0
1998-01-31,12,Johnny Morrissey,2.0,
1998-01-31,13,Alan Mahon,8.0,
1998-01-31,14,Graham Branch,11.0,
1998-02-04,2,Stephen Frail,,13.0
1998-02-04,7,Gary Jones,,12.0
1998-02-04,8,Andy Parkinson,,14.0
1998-02-04,12,Johnny Morrissey,7.0,
1998-02-04,13,Alan Morgan,2.0,
1998-02-04,14,Graham Branch,8.0,
1998-02-07,14,Micky Mellon,10.0,
1998-02-07,12,Gary Jones,4.0,
1998-02-07,10,Liam O'Brien,,14.0
1998-02-07,4,John McGreal,,12.0
1998-02-10,2,Stephen Frail,,14.0
1998-02-10,10,Liam O'Brien,,12.0
1998-02-10,11,Graham Branch,,13.0
1998-02-10,12,Gary Jones,10.0,
1998-02-10,13,Andy Parkinson,11.0,
1998-02-10,14,Micky Mellon,2.0,
1998-02-14,6,Kenny Irons,,15.0
1998-02-14,10,Liam O'Brien,,12.0
1998-02-14,11,Graham Branch,,14.0
1998-02-14,12,Gary Jones,10.0,
1998-02-14,14,Andy Parkinson,11.0,
1998-02-14,15,Micky Mellon,6.0,
1998-02-18,14,Gary Jones,11.0,
1998-02-18,12,Micky Mellon,2.0,
1998-02-18,2,Alan Morgan,,12.0
1998-02-18,11,Andy Parkinson,,14.0
1998-02-21,11,Andy Parkinson,,12.0
1998-02-21,12,Lee Jones,11.0,
1998-02-24,9,Gary Jones,,12.0
1998-02-24,12,Graham Branch,9.0,
1998-02-28,14,Stephen Frail,2.0,13.0
1998-02-28,2,Alan Morgan,,14.0
1998-02-28,6,Kenny Irons,,12.0
1998-02-28,12,David Kelly,6.0,
1998-02-28,13,Alan Mahon,14.0,
1998-03-04,14,Micky Mellon,7.0,
1998-03-04,13,Lee Jones,11.0,
1998-03-04,11,Graham Branch,,13.0
1998-03-04,7,Johnny Morrissey,,14.0
1998-03-14,7,Johnny Morrissey,,12.0
1998-03-14,9,Gary Jones,,14.0
1998-03-14,10,Liam O'Brien,,13.0
1998-03-14,12,Micky Mellon,7.0,
1998-03-14,13,Andy Parkinson,10.0,
1998-03-14,14,Alan Mahon,9.0,
1998-03-21,7,Johnny Morrissey,,12.0
1998-03-21,10,Liam O'Brien,,14.0
1998-03-21,11,Lee Jones,,13.0
1998-03-21,12,Micky Mellon,7.0,
1998-03-21,13,Andy Parkinson,11.0,
1998-03-21,14,Alan Mahon,10.0,
1998-03-28,12,Micky Mellon,2.0,
1998-03-28,2,Dariusz Kubicki,,12.0
1998-04-03,6,Kenny Irons,,12.0
1998-04-03,11,Lee Jones,,13.0
1998-04-03,12,Micky Mellon,6.0,
1998-04-03,13,Andy Parkinson,11.0,
1998-04-07,7,Johnny Morrissey,,14.0
1998-04-07,11,Lee Jones,,13.0
1998-04-07,13,Andy Parkinson,11.0,
1998-04-07,14,Clint Hill,7.0,
1998-04-11,7,Johnny Morrissey,,14.0
1998-04-11,9,Gary Jones,,12.0
1998-04-11,12,Lee Jones,9.0,
1998-04-11,14,Alan Morgan,7.0,
1998-04-13,14,Alan Morgan,11.0,
1998-04-13,11,Andy Parkinson,,14.0
1998-04-13,10,Liam O'Brien,,13.0
1998-04-13,13,Alan Mahon,10.0,
1998-04-18,7,Johnny Morrissey,,13.0
1998-04-18,11,Clint Hill,,12.0
1998-04-18,12,Andy Parkinson,11.0,
1998-04-18,13,Alan Mahon,7.0,
1998-04-25,6,Kenny Irons,,12.0
1998-04-25,7,Alan Mahon,,14.0
1998-04-25,12,Johnny Morrissey,6.0,
1998-04-25,14,Lee Jones,7.0,
1998-04-28,12,Kenny Irons,11.0,
1998-04-28,5,Clint Hill,,13.0
1998-04-28,11,Lee Jones,,12.0
1998-04-28,13,Alan Mahon,5.0,
1998-05-03,14,Lee Jones,7.0,
1998-05-03,13,Stephen Frail,2.0,
1998-05-03,12,Liam O'Brien,6.0,
1998-05-03,2,Dariusz Kubicki,,13.0
1998-05-03,6,Kenny Irons,,12.0
1998-05-03,7,Johnny Morrissey,,14.0
1998-08-08,14,Gary Jones,7.0,
1998-08-08,7,Johnny Morrissey,,14.0
1998-08-08,10,Craig Russell,,12.0
1998-08-08,12,Andy Parkinson,10.0,
1998-08-11,8,Georges Santos,,14.0
1998-08-11,12,Lee Jones,7.0,
1998-08-11,7,Johnny Morrissey,,12.0
1998-08-11,14,Gary Jones,8.0,
1998-08-15,14,Gary Jones,8.0,
1998-08-15,12,Lee Jones,9.0,
1998-08-15,8,Georges Santos,,14.0
1998-08-15,9,Craig Russell,,12.0
1998-08-18,7,Alan Mahon,,15.0
1998-08-18,10,Andy Parkinson,,12.0
1998-08-18,12,Johnny Morrissey,10.0,
1998-08-18,15,Jason Koumas,15.0,
1998-08-22,14,Jason Koumas,13.0,
1998-08-22,12,Johnny Morrissey,9.0,
1998-08-22,13,Ian Sharps,4.0,14.0
1998-08-22,4,John McGreal,,13.0
1998-08-22,9,Craig Russell,,12.0
1998-08-29,14,Craig Russell,11.0,
1998-08-29,2,Alan Morgan,,12.0
